"EmployeeID","Age","Attrition","BusinessTravel","Department","DistanceFromHome","Education","EducationField","Gender","JobLevel","JobRole","MaritalStatus","MonthlyIncome","NumCompaniesWorked","PercentSalaryHike","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsSinceLastPromotion","YearsWithCurrManager","JobInvolvement","PerformanceRating","EnvironmentSatisfaction","JobSatisfaction","WorkLifeBalance"
123.0,24.0,"No","Travel_Rarely","Research & Development",1.0,3.0,"Life Sciences","Female",5.0,"Manager","Divorced",28970.0,1.0,18.0,3.0,"5",4.0,5.0,0.0,3.0,3.0,3.0,"4","3","4"
124.0,30.0,"No","Travel_Rarely","Research & Development",3.0,3.0,"Life Sciences","Female",2.0,"Manager","Married",59680.0,1.0,13.0,0.0,"1",3.0,1.0,0.0,0.0,3.0,3.0,"3","2","3"
125.0,26.0,"Yes","Travel_Frequently","Sales",14.0,3.0,"Life Sciences","Male",2.0,"Manager","Single",75100.0,0.0,18.0,3.0,"7",3.0,6.0,0.0,4.0,3.0,3.0,"3","NA","3"
126.0,22.0,"No","Travel_Rarely","Research & Development",16.0,5.0,"Other","Male",1.0,"Research Scientist","Married",29910.0,1.0,19.0,2.0,"2",3.0,2.0,1.0,2.0,2.0,3.0,"1","2","3"
127.0,36.0,"No","Travel_Rarely","Research & Development",1.0,3.0,"Medical","Female",5.0,"Healthcare Representative","Married",196360.0,1.0,12.0,1.0,"10",3.0,10.0,9.0,0.0,3.0,3.0,"2","3","3"
128.0,30.0,"Yes","Travel_Frequently","Sales",3.0,2.0,"Marketing","Male",3.0,"Research Scientist","Single",11290.0,9.0,19.0,0.0,"3",2.0,1.0,0.0,0.0,2.0,3.0,"3","4","3"
129.0,37.0,"No","Travel_Rarely","Research & Development",10.0,1.0,"Technical Degree","Male",1.0,"Sales Executive","Divorced",133410.0,1.0,14.0,1.0,"18",3.0,18.0,12.0,17.0,3.0,3.0,"4","1","2"
130.0,40.0,"No","Travel_Rarely","Research & Development",6.0,2.0,"Medical","Male",3.0,"Research Scientist","Divorced",43320.0,7.0,14.0,2.0,"8",3.0,5.0,1.0,3.0,2.0,3.0,"4","2","3"
131.0,42.0,"No","Travel_Rarely","Research & Development",2.0,3.0,"Medical","Female",4.0,"Manager","Divorced",110310.0,3.0,12.0,1.0,"8",2.0,5.0,1.0,2.0,2.0,3.0,"2","1","3"
132.0,37.0,"No","Travel_Rarely","Sales",9.0,1.0,"Marketing","Male",3.0,"Sales Executive","Single",44400.0,2.0,11.0,1.0,"18",3.0,1.0,0.0,1.0,2.0,3.0,"3","2","2"
133.0,43.0,"No","Travel_Rarely","Sales",10.0,2.0,"Life Sciences","Female",1.0,"Sales Executive","Divorced",46170.0,1.0,11.0,0.0,"25",2.0,25.0,3.0,9.0,3.0,3.0,"1","2","3"
134.0,40.0,"No","Travel_Rarely","Sales",6.0,2.0,"Life Sciences","Female",1.0,"Laboratory Technician","Married",26470.0,6.0,13.0,0.0,"20",2.0,1.0,0.0,0.0,2.0,3.0,"2","3","3"
135.0,54.0,"No","Travel_Rarely","Human Resources",9.0,3.0,"Life Sciences","Female",2.0,"Manufacturing Director","Married",63230.0,4.0,23.0,1.0,"24",2.0,4.0,1.0,2.0,2.0,4.0,"1","1","2"
136.0,34.0,"No","Non-Travel","Research & Development",28.0,3.0,"Medical","Male",1.0,"Laboratory Technician","Married",56770.0,9.0,20.0,1.0,"6",3.0,3.0,1.0,2.0,3.0,4.0,"3","3","3"
137.0,31.0,"No","Travel_Rarely","Research & Development",10.0,4.0,"Life Sciences","Male",3.0,"Sales Executive","Married",21870.0,1.0,15.0,1.0,"13",2.0,13.0,3.0,12.0,2.0,3.0,"2","1","1"
138.0,43.0,"No","Travel_Frequently","Sales",14.0,3.0,"Life Sciences","Female",1.0,"Manufacturing Director","Married",37480.0,7.0,14.0,2.0,"NA",3.0,3.0,1.0,2.0,2.0,3.0,"4","4","3"
139.0,43.0,"No","Travel_Rarely","Sales",27.0,4.0,"Life Sciences","Male",2.0,"Sales Representative","Divorced",39770.0,4.0,18.0,1.0,"8",3.0,5.0,0.0,2.0,3.0,3.0,"3","3","3"
140.0,25.0,"No","Travel_Rarely","Human Resources",7.0,2.0,"Human Resources","Male",1.0,"Manufacturing Director","Single",86330.0,1.0,19.0,1.0,"5",2.0,5.0,1.0,3.0,4.0,3.0,"2","4","3"
141.0,37.0,"No","Non-Travel","Research & Development",1.0,3.0,"Medical","Male",3.0,"Laboratory Technician","Married",20080.0,3.0,22.0,0.0,"15",5.0,13.0,10.0,7.0,2.0,4.0,"2","3","3"
142.0,31.0,"No","Travel_Rarely","Research & Development",24.0,1.0,"Medical","Male",3.0,"Laboratory Technician","Married",44400.0,1.0,13.0,1.0,"4",2.0,4.0,3.0,2.0,3.0,3.0,"4","1","3"
143.0,39.0,"No","Travel_Frequently","Research & Development",26.0,4.0,"Technical Degree","Female",1.0,"Sales Executive","Divorced",30670.0,1.0,20.0,1.0,"21",5.0,21.0,1.0,6.0,1.0,4.0,"2","3","3"
144.0,56.0,"No","Travel_Frequently","Research & Development",20.0,4.0,"Life Sciences","Female",3.0,"Sales Executive","Married",53210.0,9.0,14.0,0.0,"36",1.0,7.0,7.0,7.0,3.0,3.0,"3","1","2"
145.0,30.0,"No","Travel_Rarely","Sales",5.0,4.0,"Medical","Female",2.0,"Manufacturing Director","Single",54100.0,0.0,17.0,1.0,"6",2.0,5.0,4.0,4.0,3.0,3.0,"2","3","3"
146.0,41.0,"No","Travel_Rarely","Research & Development",7.0,3.0,"Technical Degree","Female",3.0,"Research Scientist","Married",27820.0,1.0,14.0,0.0,"10",2.0,10.0,0.0,7.0,2.0,3.0,"2","1","3"
147.0,28.0,"No","Travel_Rarely","Research & Development",7.0,3.0,"Medical","Male",3.0,"Healthcare Representative","Divorced",119570.0,1.0,13.0,0.0,"10",2.0,10.0,1.0,8.0,2.0,3.0,"3","1","3"
148.0,25.0,"Yes","Travel_Rarely","Research & Development",5.0,2.0,"Life Sciences","Female",3.0,"Laboratory Technician","Married",26600.0,5.0,13.0,0.0,"6",3.0,2.0,0.0,2.0,3.0,3.0,"1","1","3"
149.0,52.0,"No","Travel_Rarely","Research & Development",26.0,2.0,"Life Sciences","Female",2.0,"Sales Representative","Married",33750.0,2.0,21.0,0.0,"28",2.0,5.0,0.0,4.0,2.0,4.0,"4","3","3"
150.0,45.0,"No","Travel_Rarely","Research & Development",2.0,3.0,"Medical","Female",1.0,"Sales Executive","Married",50980.0,3.0,14.0,1.0,"8",4.0,2.0,0.0,2.0,3.0,3.0,"1","4","2"
151.0,52.0,"No","Travel_Rarely","Research & Development",12.0,3.0,"Medical","Male",2.0,"Research Scientist","Married",48780.0,2.0,11.0,1.0,"31",3.0,5.0,1.0,4.0,3.0,3.0,"4","4","1"
152.0,42.0,"No","Travel_Frequently","Sales",10.0,3.0,"Marketing","Female",2.0,"Healthcare Representative","Divorced",28370.0,2.0,13.0,1.0,"19",0.0,5.0,0.0,2.0,2.0,3.0,"1","3","3"
153.0,30.0,"No","Travel_Rarely","Sales",25.0,3.0,"Marketing","Male",1.0,"Sales Executive","Single",24060.0,2.0,20.0,1.0,"11",5.0,5.0,0.0,2.0,3.0,4.0,"3","4","3"
154.0,60.0,"No","Travel_Rarely","Research & Development",10.0,3.0,"Life Sciences","Female",1.0,"Manufacturing Director","Married",22690.0,5.0,18.0,1.0,"33",4.0,29.0,11.0,10.0,3.0,3.0,"1","1","1"
155.0,46.0,"No","Travel_Rarely","Sales",19.0,4.0,"Marketing","Female",1.0,"Sales Executive","Divorced",41080.0,2.0,14.0,0.0,"19",5.0,10.0,0.0,8.0,2.0,3.0,"3","3","2"
156.0,42.0,"No","Travel_Frequently","Research & Development",18.0,4.0,"Technical Degree","Male",4.0,"Sales Executive","Married",132060.0,0.0,13.0,2.0,"7",2.0,6.0,0.0,4.0,3.0,3.0,"4","4","4"
157.0,24.0,"Yes","Travel_Rarely","Research & Development",27.0,2.0,"Medical","Male",1.0,"Research Scientist","Single",104220.0,1.0,17.0,1.0,"6",0.0,5.0,1.0,4.0,2.0,3.0,"1","2","3"
158.0,34.0,"Yes","Travel_Frequently","Research & Development",5.0,3.0,"Medical","Male",2.0,"Research Scientist","Divorced",137440.0,0.0,20.0,1.0,"3",3.0,2.0,1.0,0.0,3.0,4.0,"4","3","2"
159.0,38.0,"No","Travel_Frequently","Sales",3.0,3.0,"Marketing","Female",2.0,"Sales Executive","Married",49070.0,1.0,11.0,1.0,"1",3.0,1.0,0.0,0.0,3.0,3.0,"4","4","3"
160.0,40.0,"No","Travel_Rarely","Sales",26.0,4.0,"Marketing","Female",1.0,"Sales Executive","Married",34820.0,0.0,18.0,1.0,"21",2.0,20.0,1.0,12.0,2.0,3.0,"3","3","3"
161.0,26.0,"No","Travel_Rarely","Research & Development",3.0,2.0,"Medical","Female",4.0,"Healthcare Representative","Divorced",24360.0,1.0,24.0,0.0,"3",2.0,3.0,0.0,2.0,4.0,4.0,"1","4","1"
162.0,30.0,"No","Non-Travel","Research & Development",15.0,3.0,"Medical","Female",2.0,"Sales Executive","Married",23800.0,4.0,18.0,3.0,"9",2.0,5.0,1.0,4.0,2.0,3.0,"3","4","1"
163.0,29.0,"No","Travel_Rarely","Research & Development",8.0,3.0,"Medical","Female",3.0,"Manufacturing Director","Married",194310.0,1.0,11.0,0.0,"10",3.0,10.0,0.0,7.0,3.0,3.0,"2","3","3"
164.0,29.0,"Yes","Travel_Rarely","Research & Development",19.0,4.0,"Life Sciences","Male",3.0,"Research Scientist","Married",17900.0,5.0,16.0,1.0,"6",4.0,2.0,1.0,1.0,2.0,3.0,"3","2","4"
165.0,19.0,"Yes","Travel_Rarely","Research & Development",4.0,3.0,"Medical","Male",1.0,"Sales Executive","Single",76440.0,1.0,15.0,2.0,"1",2.0,1.0,0.0,0.0,3.0,3.0,"1","4","4"
166.0,30.0,"No","Non-Travel","Research & Development",2.0,4.0,"Life Sciences","Female",3.0,"Research Scientist","Married",51310.0,0.0,15.0,1.0,"10",2.0,9.0,7.0,8.0,3.0,3.0,"3","1","3"
167.0,57.0,"No","Travel_Rarely","Research & Development",2.0,2.0,"Life Sciences","Male",4.0,"Research Scientist","Divorced",63060.0,3.0,12.0,1.0,"32",3.0,1.0,0.0,0.0,3.0,3.0,"1","4","2"
168.0,50.0,"No","Travel_Rarely","Sales",10.0,4.0,"Life Sciences","Female",3.0,"Manager","Married",47870.0,0.0,12.0,0.0,"28",3.0,27.0,15.0,7.0,3.0,3.0,"2","3","3"
169.0,30.0,"No","Non-Travel","Sales",10.0,2.0,"Life Sciences","Male",3.0,"Laboratory Technician","Single",188800.0,0.0,22.0,1.0,"12",3.0,11.0,6.0,7.0,3.0,4.0,"3","4","2"
170.0,60.0,"No","Travel_Frequently","Research & Development",16.0,3.0,"Life Sciences","Female",4.0,"Laboratory Technician","Married",23390.0,4.0,20.0,0.0,"22",4.0,18.0,13.0,11.0,3.0,4.0,"3","1","4"
171.0,47.0,"No","Travel_Rarely","Research & Development",1.0,3.0,"Technical Degree","Male",5.0,"Manufacturing Director","Divorced",135700.0,5.0,16.0,2.0,"20",2.0,5.0,0.0,4.0,2.0,3.0,"1","4","3"
172.0,46.0,"No","Travel_Rarely","Sales",4.0,1.0,"Technical Degree","Male",1.0,"Laboratory Technician","Married",67120.0,6.0,21.0,1.0,"26",3.0,3.0,0.0,1.0,2.0,4.0,"1","3","1"
173.0,35.0,"No","Travel_Rarely","Research & Development",15.0,2.0,"Medical","Female",2.0,"Laboratory Technician","Single",54060.0,0.0,12.0,1.0,"6",2.0,5.0,4.0,3.0,3.0,3.0,"4","3","3"
174.0,54.0,"No","Travel_Rarely","Research & Development",2.0,4.0,"Medical","Male",2.0,"Human Resources","Single",89380.0,7.0,11.0,3.0,"19",2.0,1.0,0.0,0.0,3.0,3.0,"3","3","3"
175.0,34.0,"No","Travel_Rarely","Sales",8.0,2.0,"Life Sciences","Male",1.0,"Laboratory Technician","Divorced",24390.0,3.0,11.0,2.0,"14",2.0,7.0,5.0,7.0,4.0,3.0,"4","3","3"
176.0,46.0,"No","Travel_Rarely","Research & Development",2.0,3.0,"Life Sciences","Male",1.0,"Healthcare Representative","Married",88370.0,2.0,18.0,0.0,"15",3.0,3.0,1.0,2.0,2.0,3.0,"3","4","3"
177.0,31.0,"No","Travel_Rarely","Research & Development",7.0,3.0,"Life Sciences","Male",2.0,"Research Director","Divorced",53430.0,1.0,14.0,1.0,"13",3.0,13.0,0.0,8.0,3.0,3.0,"3","2","4"
178.0,33.0,"Yes","Travel_Rarely","Research & Development",10.0,3.0,"Life Sciences","Female",4.0,"Research Director","Married",67280.0,7.0,22.0,0.0,"15",2.0,7.0,7.0,7.0,2.0,4.0,"2","3","4"
179.0,33.0,"Yes","Travel_Rarely","Sales",5.0,4.0,"Marketing","Male",2.0,"Research Director","Divorced",66520.0,7.0,25.0,0.0,"8",5.0,4.0,1.0,3.0,3.0,4.0,"1","4","3"
180.0,30.0,"No","Travel_Rarely","Research & Development",2.0,3.0,"Life Sciences","Male",1.0,"Sales Executive","Single",48500.0,0.0,12.0,1.0,"4",4.0,3.0,1.0,2.0,3.0,3.0,"4","2","3"
181.0,35.0,"No","Travel_Rarely","Research & Development",12.0,2.0,"Medical","Female",2.0,"Sales Representative","Married",28090.0,4.0,23.0,1.0,"10",2.0,8.0,0.0,0.0,1.0,4.0,"4","3","3"
182.0,31.0,"Yes","Travel_Frequently","Research & Development",22.0,2.0,"Medical","Female",2.0,"Sales Executive","Married",56890.0,3.0,15.0,2.0,"12",2.0,1.0,0.0,0.0,2.0,3.0,"1","3","3"
183.0,34.0,"Yes","Travel_Frequently","Sales",17.0,1.0,"Marketing","Male",1.0,"Research Director","Divorced",20010.0,9.0,22.0,1.0,"11",5.0,3.0,0.0,2.0,4.0,4.0,"2","1","3"
184.0,42.0,"No","Travel_Frequently","Research & Development",2.0,4.0,"Medical","Female",1.0,"Research Scientist","Married",29770.0,4.0,15.0,3.0,"8",3.0,2.0,2.0,0.0,2.0,3.0,"2","3","3"
185.0,36.0,"No","Non-Travel","Research & Development",3.0,4.0,"Medical","Male",1.0,"Research Scientist","Single",40250.0,1.0,11.0,0.0,"10",3.0,10.0,9.0,7.0,3.0,3.0,"2","4","2"
186.0,22.0,"Yes","Travel_Frequently","Research & Development",7.0,3.0,"Medical","Female",2.0,"Laboratory Technician","Single",37850.0,5.0,13.0,2.0,"4",2.0,2.0,1.0,2.0,3.0,3.0,"3","3","3"
187.0,48.0,"No","Travel_Rarely","Research & Development",6.0,3.0,"Medical","Male",1.0,"Laboratory Technician","Married",108540.0,2.0,14.0,1.0,"14",6.0,9.0,6.0,7.0,3.0,3.0,"2","4","3"
188.0,55.0,"No","Travel_Rarely","Research & Development",1.0,3.0,"Medical","Female",1.0,"Sales Executive","Single",120310.0,3.0,11.0,0.0,"37",5.0,10.0,7.0,7.0,3.0,3.0,"1","2","3"
189.0,41.0,"No","Non-Travel","Research & Development",3.0,2.0,"Life Sciences","Female",2.0,"Research Scientist","Single",99360.0,7.0,17.0,1.0,"16",2.0,14.0,1.0,10.0,2.0,3.0,"4","4","3"
190.0,35.0,"No","Travel_Rarely","Research & Development",22.0,3.0,"Medical","Female",1.0,"Sales Representative","Married",29660.0,9.0,18.0,0.0,"15",2.0,11.0,6.0,9.0,2.0,3.0,"2","3","3"
191.0,40.0,"No","Travel_Rarely","Research & Development",15.0,3.0,"Life Sciences","Female",2.0,"Laboratory Technician","Single",25710.0,7.0,14.0,0.0,"22",1.0,20.0,5.0,13.0,3.0,3.0,"2","3","3"
192.0,39.0,"No","Travel_Frequently","Research & Development",12.0,1.0,"Medical","Male",1.0,"Research Scientist","Married",99910.0,1.0,16.0,1.0,"8",3.0,8.0,0.0,7.0,3.0,3.0,"3","3","3"
193.0,31.0,"No","Travel_Rarely","Research & Development",1.0,4.0,"Life Sciences","Male",3.0,"Research Director","Single",61420.0,4.0,13.0,2.0,"10",2.0,6.0,0.0,5.0,2.0,3.0,"2","4","4"
194.0,42.0,"No","Travel_Rarely","Research & Development",5.0,3.0,"Medical","Male",3.0,"Sales Executive","Married",53900.0,1.0,14.0,0.0,"10",3.0,10.0,5.0,8.0,3.0,3.0,"4","1","2"
195.0,45.0,"No","Travel_Rarely","Research & Development",2.0,1.0,"Medical","Female",4.0,"Sales Executive","Married",44040.0,0.0,23.0,0.0,"9",2.0,8.0,3.0,7.0,3.0,4.0,"4","2","4"
196.0,26.0,"Yes","Travel_Frequently","Research & Development",2.0,1.0,"Life Sciences","Female",2.0,"Laboratory Technician","Divorced",59930.0,0.0,12.0,0.0,"8",3.0,7.0,1.0,0.0,3.0,3.0,"NA","3","2"
197.0,29.0,"No","Travel_Rarely","Research & Development",5.0,3.0,"Medical","Male",1.0,"Research Scientist","Divorced",51300.0,4.0,11.0,0.0,"8",3.0,3.0,1.0,2.0,2.0,3.0,"4","4","4"
198.0,33.0,"No","Travel_Rarely","Research & Development",16.0,3.0,"Medical","Female",1.0,"Laboratory Technician","Divorced",20900.0,4.0,16.0,0.0,"10",2.0,6.0,0.0,5.0,3.0,3.0,"1","3","3"
199.0,31.0,"No","Travel_Rarely","Research & Development",2.0,4.0,"Life Sciences","Female",1.0,"Sales Executive","Divorced",29090.0,9.0,14.0,2.0,"10",2.0,5.0,0.0,1.0,3.0,3.0,"3","4","2"
200.0,18.0,"Yes","Travel_Frequently","Research & Development",2.0,3.0,"Technical Degree","Male",1.0,"Sales Executive","Single",34680.0,1.0,18.0,2.0,"0",4.0,0.0,0.0,0.0,4.0,3.0,"2","2","3"
201.0,40.0,"No","Non-Travel","Research & Development",1.0,4.0,"Technical Degree","Female",2.0,"Laboratory Technician","Divorced",30680.0,3.0,19.0,0.0,"20",3.0,1.0,0.0,1.0,2.0,3.0,"3","1","3"
202.0,41.0,"No","Non-Travel","Research & Development",23.0,3.0,"Life Sciences","Male",2.0,"Manufacturing Director","Single",26700.0,2.0,15.0,2.0,"10",2.0,8.0,0.0,7.0,2.0,3.0,"1","3","3"
203.0,26.0,"No","Travel_Rarely","Research & Development",9.0,4.0,"Medical","Male",3.0,"Healthcare Representative","Divorced",26930.0,5.0,17.0,3.0,"8",3.0,0.0,0.0,0.0,2.0,3.0,"1","3","3"
204.0,35.0,"No","Travel_Rarely","Research & Development",16.0,4.0,"Medical","Male",2.0,"Human Resources","Single",95260.0,1.0,15.0,0.0,"5",2.0,5.0,0.0,3.0,2.0,3.0,"1","3","3"
205.0,34.0,"No","Travel_Rarely","Research & Development",26.0,3.0,"Medical","Male",1.0,"Laboratory Technician","Single",52370.0,1.0,19.0,1.0,"10",3.0,10.0,5.0,7.0,2.0,3.0,"4","4","3"
206.0,26.0,"Yes","Travel_Rarely","Sales",1.0,3.0,"Marketing","Female",2.0,"Manufacturing Director","Single",24260.0,1.0,22.0,0.0,"1",3.0,1.0,0.0,0.0,1.0,4.0,"3","4","1"
207.0,37.0,"No","Travel_Rarely","Research & Development",8.0,1.0,"Life Sciences","Male",1.0,"Sales Executive","Single",41930.0,4.0,16.0,1.0,"12",5.0,6.0,1.0,2.0,3.0,3.0,"2","4","4"
208.0,46.0,"No","Travel_Frequently","Research & Development",4.0,1.0,"Medical","Male",5.0,"Human Resources","Married",29110.0,5.0,13.0,0.0,"28",3.0,2.0,1.0,2.0,3.0,3.0,"1","3","2"
209.0,41.0,"No","Travel_Rarely","Research & Development",24.0,1.0,"Life Sciences","Male",1.0,"Research Director","Married",26610.0,7.0,14.0,1.0,"22",2.0,18.0,11.0,8.0,3.0,3.0,"2","1","3"
210.0,37.0,"No","Non-Travel","Research & Development",7.0,2.0,"Medical","Male",1.0,"Sales Executive","Divorced",20280.0,1.0,16.0,1.0,"9",3.0,9.0,7.0,7.0,3.0,3.0,"1","2","3"
211.0,52.0,"No","Travel_Rarely","Sales",2.0,1.0,"Medical","Male",1.0,"Laboratory Technician","Divorced",99800.0,2.6948303347756775,11.0,1.0,"18",2.0,10.0,6.0,9.0,3.0,3.0,"4","1","3"
212.0,32.0,"Yes","Non-Travel","Research & Development",7.0,2.0,"Life Sciences","Female",2.0,"Research Director","Married",32980.0,8.0,22.0,0.0,"6",4.0,4.0,1.0,2.0,2.0,4.0,"4","3","3"
213.0,24.0,"No","Travel_Frequently","Sales",22.0,3.0,"Life Sciences","Female",1.0,"Healthcare Representative","Married",29350.0,0.0,14.0,2.0,"3",5.0,2.0,2.0,1.0,2.0,3.0,"4","4","3"
214.0,38.0,"No","Travel_Rarely","Research & Development",5.0,3.0,"Life Sciences","Female",1.0,"Research Scientist","Married",154270.0,3.0,16.0,1.0,"18",2.0,1.0,0.0,0.0,3.0,3.0,"3","3","3"
215.0,37.0,"No","Travel_Rarely","Research & Development",1.0,4.0,"Technical Degree","Female",5.0,"Research Scientist","Married",39440.0,6.0,11.0,2.0,"8",3.0,6.0,4.0,3.0,3.0,3.0,"2","2","2"
216.0,49.0,"No","Travel_Rarely","Sales",21.0,1.0,"Life Sciences","Male",1.0,"Sales Executive","Divorced",40110.0,1.0,18.0,2.0,"31",2.0,31.0,0.0,9.0,1.0,3.0,"4","3","3"
217.0,24.0,"No","Travel_Rarely","Sales",1.0,3.0,"Marketing","Female",1.0,"Sales Executive","Married",34070.0,1.0,15.0,2.0,"6",2.0,6.0,1.0,4.0,2.0,3.0,"2","4","3"
218.0,26.0,"No","Travel_Rarely","Research & Development",19.0,4.0,"Technical Degree","Female",4.0,"Sales Executive","Married",119940.0,1.0,14.0,1.0,"6",6.0,5.0,1.0,4.0,3.0,3.0,"1","2","4"
219.0,24.0,"No","Travel_Rarely","Sales",7.0,3.0,"Medical","Female",1.0,"Laboratory Technician","Married",12320.0,1.0,12.0,0.0,"1",4.0,1.0,0.0,0.0,1.0,3.0,"4","2","3"
220.0,50.0,"No","Travel_Frequently","Sales",2.0,2.0,"Marketing","Male",1.0,"Sales Executive","Married",29600.0,1.0,14.0,3.0,"32",2.0,32.0,10.0,7.0,3.0,3.0,"1","2","3"
221.0,25.0,"No","Travel_Rarely","Research & Development",2.0,3.0,"Life Sciences","Male",1.0,"Research Scientist","Married",190940.0,1.0,16.0,0.0,"7",3.0,7.0,0.0,6.0,2.0,3.0,"2","3","3"
222.0,24.0,"Yes","Travel_Frequently","Research & Development",2.0,3.0,"Medical","Male",2.0,"Research Scientist","Married",39190.0,1.0,21.0,0.0,"6",3.0,6.0,1.0,2.0,3.0,4.0,"1","3","3"
223.0,30.0,"Yes","Travel_Frequently","Research & Development",9.0,3.0,"Other","Male",2.0,"Healthcare Representative","Married",68250.0,1.0,14.0,0.0,"1",2.0,1.0,0.0,0.0,3.0,3.0,"2","1","4"
224.0,34.0,"No","Travel_Rarely","Sales",6.0,2.0,"Life Sciences","Male",4.0,"Research Director","Married",102480.0,1.0,12.0,1.0,"6",4.0,6.0,1.0,3.0,3.0,3.0,"2","4","3"
225.0,31.0,"Yes","Travel_Rarely","Research & Development",9.0,1.0,"Medical","Female",1.0,"Sales Representative","Divorced",189470.0,2.0,12.0,2.0,"9",2.0,3.0,1.0,2.0,2.0,3.0,"2","1","1"
226.0,35.0,"No","Travel_Rarely","Research & Development",2.0,3.0,"Life Sciences","Female",5.0,"Sales Executive","Single",24960.0,4.0,17.0,3.0,"9",3.0,3.0,0.0,2.0,3.0,3.0,"1","4","3"
227.0,31.0,"No","Travel_Rarely","Sales",1.0,3.0,"Marketing","Female",2.0,"Sales Executive","Divorced",64650.0,4.0,17.0,0.0,"13",3.0,7.0,5.0,7.0,3.0,3.0,"1","4","4"
228.0,27.0,"No","Travel_Rarely","Sales",22.0,4.0,"Medical","Male",1.0,"Sales Representative","Divorced",22060.0,0.0,14.0,1.0,"6",4.0,5.0,0.0,3.0,3.0,3.0,"1","3","2"
229.0,37.0,"No","Travel_Rarely","Sales",9.0,4.0,"Marketing","Female",2.0,"Laboratory Technician","Married",20860.0,4.0,14.0,0.0,"17",3.0,3.0,1.0,0.0,3.0,3.0,"4","3","2"
230.0,20.0,"No","Travel_Rarely","Research & Development",17.0,4.0,"Medical","Female",1.0,"Sales Representative","Single",22930.0,1.0,13.0,2.0,"1",3.0,1.0,0.0,0.0,1.0,3.0,"4","2","4"
231.0,42.0,"No","Travel_Rarely","Research & Development",28.0,4.0,"Life Sciences","Female",2.0,"Manufacturing Director","Married",26450.0,1.0,15.0,0.0,"10",5.0,10.0,2.0,2.0,3.0,3.0,"3","4","3"
232.0,43.0,"No","Travel_Rarely","Research & Development",10.0,5.0,"Technical Degree","Female",2.0,"Sales Executive","Divorced",26830.0,4.0,11.0,0.0,"21",3.0,1.0,0.0,0.0,3.0,3.0,"2","4","2"
233.0,38.0,"No","Travel_Rarely","Human Resources",2.0,4.0,"Medical","Male",1.0,"Human Resources","Single",20140.0,3.0,17.0,1.0,"8",5.0,0.0,0.0,0.0,4.0,3.0,"3","1","2"
234.0,43.0,"No","Travel_Frequently","Sales",4.0,3.0,"Medical","Female",2.0,"Healthcare Representative","Divorced",34190.0,3.0,11.0,1.0,"10",5.0,8.0,4.0,7.0,3.0,3.0,"4","3","3"
235.0,48.0,"No","Travel_Rarely","Research & Development",8.0,1.0,"Medical","Male",2.0,"Laboratory Technician","Married",53760.0,7.0,13.0,1.0,"21",3.0,3.0,0.0,2.0,4.0,3.0,"4","1","1"
236.0,44.0,"No","Travel_Rarely","Sales",29.0,4.0,"Marketing","Male",2.0,"Sales Executive","Single",19510.0,4.0,22.0,3.0,"10",4.0,2.0,0.0,2.0,4.0,4.0,"1","3","4"
237.0,34.0,"No","Travel_Rarely","Research & Development",13.0,4.0,"Life Sciences","Female",1.0,"Laboratory Technician","Divorced",23410.0,1.0,20.0,2.0,"8",3.0,8.0,0.0,6.0,2.0,4.0,"3","3","3"
238.0,27.0,"Yes","Travel_Rarely","Sales",27.0,3.0,"Life Sciences","Male",2.0,"Research Scientist","Divorced",22930.0,0.0,18.0,0.0,"5",0.0,4.0,0.0,2.0,3.0,3.0,"3","1","3"
239.0,21.0,"No","Travel_Rarely","Sales",16.0,2.0,"Life Sciences","Male",3.0,"Sales Executive","Single",87260.0,1.0,11.0,1.0,"3",2.0,3.0,1.0,2.0,1.0,3.0,"3","3","3"
240.0,44.0,"No","Travel_Rarely","Research & Development",2.0,2.0,"Life Sciences","Male",1.0,"Laboratory Technician","Married",40110.0,4.0,14.0,1.0,"26",2.0,2.0,0.0,1.0,3.0,3.0,"4","4","4"
241.0,22.0,"No","Travel_Rarely","Research & Development",2.0,2.0,"Medical","Female",2.0,"Laboratory Technician","Married",195450.0,0.0,14.0,0.0,"3",3.0,2.0,2.0,2.0,2.0,3.0,"1","3","3"
242.0,33.0,"No","Travel_Rarely","Sales",13.0,4.0,"Marketing","Female",2.0,"Manufacturing Director","Divorced",45680.0,0.0,18.0,1.0,"6",2.0,5.0,1.0,2.0,3.0,3.0,"3","3","3"
243.0,32.0,"No","Travel_Rarely","Research & Development",1.0,1.0,"Life Sciences","Female",1.0,"Healthcare Representative","Married",30220.0,1.0,16.0,1.0,"6",3.0,6.0,0.0,5.0,3.0,3.0,"1","4","2"
244.0,30.0,"No","Travel_Frequently","Research & Development",4.0,5.0,"Technical Degree","Male",3.0,"Manager","Divorced",57720.0,1.0,17.0,0.0,"1",3.0,1.0,0.0,0.0,3.0,3.0,"3","3","3"
245.0,53.0,"No","Travel_Rarely","Research & Development",24.0,3.0,"Other","Female",3.0,"Manager","Single",22690.0,7.0,11.0,1.0,"18",2.0,14.0,8.0,10.0,2.0,3.0,"4","1","4"
246.0,34.0,"No","Travel_Rarely","Research & Development",1.0,5.0,"Medical","Male",1.0,"Research Scientist","Married",53810.0,1.0,12.0,0.0,"10",0.0,10.0,8.0,8.0,3.0,3.0,"2","4","2"
